Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
7.422734104E1,-3.727249146E-2,2.315684509E-1,9.862241364E0,9.865030051E0
7.423735004E1,-4.610412598E-2,2.218386841E-1,9.859097900E0,9.861701141E0
7.424736004E1,-5.508544922E-2,2.245330811E-1,9.867929535E0,9.870637407E0
7.425736904E1,-4.819976807E-2,2.185455322E-1,9.864037628E0,9.866576088E0
7.426737804E1,-5.044509888E-2,2.368075562E-1,9.856702881E0,9.859676172E0
7.427738704E1,-5.882766724E-2,2.320175171E-1,9.868228912E0,9.871131378E0
7.428739604E1,-4.730163574E-2,2.197430420E-1,9.856553192E0,9.859115847E0
7.429740504E1,-6.107299805E-2,2.365081787E-1,9.865684204E0,9.868707658E0
7.430741404E1,-4.340972900E-2,2.188449097E-1,9.868228912E0,9.870750699E0
7.431742204E1,-5.328918457E-2,2.182461548E-1,9.857151947E0,9.859711742E0
7.432742904E1,-4.221221924E-2,2.237846375E-1,9.871671753E0,9.874298184E0
7.433743804E1,-4.176315308E-2,2.266287231E-1,9.858499146E0,9.861192126E0
7.434744504E1,-3.667373657E-2,2.290237427E-1,9.871671753E0,9.874396186E0
7.435745404E1,-5.194198608E-2,2.257305908E-1,9.869426422E0,9.872144153E0
7.436746304E1,-4.296066284E-2,2.161505127E-1,9.858499146E0,9.860962025E0
7.437747204E1,-4.535568237E-2,2.227368164E-1,9.861193542E0,9.863813001E0
7.438748104E1,-4.834945679E-2,2.281256104E-1,9.868378601E0,9.871133429E0
7.439748904E1,-4.625381470E-2,2.224374390E-1,9.874066772E0,9.876680235E0
7.440749804E1,-5.134323120E-2,2.255809021E-1,9.866881714E0,9.869593590E0
7.441750604E1,-5.703140259E-2,2.332150269E-1,9.850415955E0,9.853341378E0
7.442751504E1,-4.580474854E-2,2.212399292E-1,9.861343231E0,9.863931037E0
7.443752304E1,-5.673202515E-2,2.215393066E-1,9.865983582E0,9.868633655E0
7.444753204E1,-5.239105225E-2,2.177970886E-1,9.861492920E0,9.864036851E0
7.445754104E1,-5.763015747E-2,2.177970886E-1,9.867779846E0,9.870351356E0
7.446755004E1,-5.224136353E-2,2.168989563E-1,9.867031403E0,9.869553334E0
7.447755804E1,-4.805007935E-2,2.389031982E-1,9.862989807E0,9.865999771E0
7.448756604E1,-4.864883423E-2,2.405497742E-1,9.860744476E0,9.863798078E0
7.449757504E1,-5.837860107E-2,2.224374390E-1,9.856553192E0,9.859235635E0
7.450758404E1,-5.703140259E-2,2.312690735E-1,9.863588562E0,9.866464275E0
7.451759204E1,-5.957611084E-2,2.368075562E-1,9.854756927E0,9.857781760E0
7.452759904E1,-4.640350342E-2,2.258802795E-1,9.867330780E0,9.870024919E0
7.453760604E1,-3.772155762E-2,2.203417969E-1,9.872869263E0,9.875399784E0
7.454761304E1,-5.807922363E-2,2.338137817E-1,9.883646851E0,9.886582683E0
7.455762104E1,-4.730163574E-2,2.224374390E-1,9.879754944E0,9.882371862E0
7.456762904E1,-4.610412598E-2,2.305206299E-1,9.854607239E0,9.857410876E0
7.457763704E1,-5.298980713E-2,2.140548706E-1,9.867480469E0,9.869944185E0
7.458764429E1,-5.388793945E-2,2.103126526E-1,9.862241364E0,9.864630760E0
7.459765229E1,-5.358856201E-2,2.330653381E-1,9.859397278E0,9.862297190E0
7.460766029E1,-5.508544922E-2,2.221380615E-1,9.874815216E0,9.877467048E0
7.461766929E1,-4.879852295E-2,2.246827698E-1,9.855505371E0,9.858186941E0
7.462767729E1,-5.658233643E-2,2.148033142E-1,9.858798523E0,9.861300641E0
7.463768629E1,-4.849914551E-2,2.203417969E-1,9.875264282E0,9.877841228E0
7.464769329E1,-5.239105225E-2,2.158511353E-1,9.856253815E0,9.858756301E0
7.465770229E1,-5.254074097E-2,2.143542480E-1,9.866881714E0,9.869349676E0
7.466771029E1,-4.939727783E-2,2.290237427E-1,9.847122803E0,9.849909617E0
7.467771729E1,-6.002517700E-2,2.231858826E-1,9.869276733E0,9.871982486E0
7.468772429E1,-5.418731689E-2,2.213896179E-1,9.861492920E0,9.864126532E0
7.469773229E1,-5.763015747E-2,2.185455322E-1,9.861193542E0,9.863783324E0
7.470774129E1,-4.131408691E-2,2.130070496E-1,9.869426422E0,9.871811220E0
7.471775029E1,-5.598358154E-2,2.378553772E-1,9.865983582E0,9.869009138E0
7.472775929E1,-4.924758911E-2,2.341131592E-1,9.859546967E0,9.862449021E0
7.473776729E1,-4.924758911E-2,2.272274780E-1,9.861492920E0,9.864233384E0
7.474777629E1,-5.568420410E-2,2.245330811E-1,9.866881714E0,9.869593233E0
7.475778529E1,-4.266128540E-2,2.233355713E-1,9.866582336E0,9.869201881E0
7.476779329E1,-5.239105225E-2,2.293231201E-1,9.868079224E0,9.870882508E0
7.477780229E1,-5.313949585E-2,2.278262329E-1,9.865534515E0,9.868307853E0
7.478781029E1,-5.508544922E-2,2.371069336E-1,9.871372375E0,9.874373230E0
7.479781929E1,-5.463638306E-2,2.158511353E-1,9.870773621E0,9.873284596E0
7.480782829E1,-3.981719971E-2,2.228865051E-1,9.859546967E0,9.862146328E0
7.481783729E1,-5.239105225E-2,2.323168945E-1,9.879904633E0,9.882774484E0
7.482784629E1,-4.266128540E-2,2.278262329E-1,9.864636383E0,9.867359107E0
7.483785429E1,-5.179229736E-2,2.333647156E-1,9.866432648E0,9.869327977E0
7.484786229E1,-5.658233643E-2,2.182461548E-1,9.869127045E0,9.871702060E0
7.485787029E1,-4.700225830E-2,2.219883728E-1,9.871821442E0,9.874428927E0
7.486787729E1,-5.658233643E-2,2.240840149E-1,9.849368134E0,9.852079366E0
7.487788529E1,-4.924758911E-2,2.306703186E-1,9.859696655E0,9.862517541E0
7.488789329E1,-5.059478760E-2,2.198927307E-1,9.851463776E0,9.854047451E0
7.489790029E1,-4.640350342E-2,2.243833923E-1,9.860295410E0,9.862957303E0
7.490790829E1,-5.269042969E-2,2.263293457E-1,9.877509613E0,9.880242781E0
7.491791729E1,-3.936813354E-2,2.341131592E-1,9.867779846E0,9.870635132E0
7.492792729E1,-4.206253052E-2,2.320175171E-1,9.854457550E0,9.857278275E0
7.493793629E1,-4.745132446E-2,2.113604736E-1,9.869875488E0,9.872252379E0
7.494794629E1,-5.598358154E-2,2.173480225E-1,9.882149963E0,9.884698388E0
7.495795729E1,-5.164260864E-2,2.272274780E-1,9.873468018E0,9.876217392E0
7.496796629E1,-5.658233643E-2,2.224374390E-1,9.866282959E0,9.868952295E0
7.497797629E1,-4.011657715E-2,2.246827698E-1,9.868378601E0,9.871017572E0
7.498798529E1,-5.448669434E-2,2.252815247E-1,9.859546967E0,9.862270882E0
7.499799329E1,-4.370910645E-2,2.204914856E-1,9.862241364E0,9.864802669E0
7.500800229E1,-5.568420410E-2,2.243833923E-1,9.868378601E0,9.871086306E0
7.501801029E1,-5.194198608E-2,2.276765442E-1,9.866133270E0,9.868896609E0
7.502801829E1,-4.595443726E-2,2.311193848E-1,9.863438873E0,9.866253311E0
7.503802729E1,-6.062393188E-2,2.332150269E-1,9.866432648E0,9.869374737E0
7.504803629E1,-5.373825073E-2,2.285746765E-1,9.874066772E0,9.876858246E0
7.505804429E1,-4.370910645E-2,2.128573608E-1,9.858050079E0,9.860444722E0
7.506805329E1,-6.376739502E-2,2.222877502E-1,9.854906616E0,9.857619517E0
7.507806129E1,-5.418731689E-2,2.240840149E-1,9.861642609E0,9.864337020E0
7.508806929E1,-5.328918457E-2,2.212399292E-1,9.860894165E0,9.863519685E0
7.509807829E1,-3.981719971E-2,2.192939758E-1,9.874515839E0,9.877030845E0
7.510808629E1,-4.251159668E-2,2.303709412E-1,9.874216461E0,9.876994924E0
7.511809429E1,-4.101470947E-2,2.254312134E-1,9.868827667E0,9.871487272E0
7.512810229E1,-5.373825073E-2,2.224374390E-1,9.857301636E0,9.859957492E0
7.513811129E1,-5.463638306E-2,2.188449097E-1,9.864786072E0,9.867364515E0
7.514812029E1,-5.298980713E-2,2.218386841E-1,9.866133270E0,9.868769226E0
7.515812929E1,-6.750961304E-2,2.287243652E-1,9.860594788E0,9.863478187E0
7.516813829E1,-6.256988525E-2,2.240840149E-1,9.861941986E0,9.864685924E0
7.517814629E1,-5.284011841E-2,2.191442871E-1,9.871222687E0,9.873796313E0
7.518815529E1,-5.897735596E-2,2.294728088E-1,9.869127045E0,9.871970661E0
7.519816429E1,-4.790039063E-2,2.365081787E-1,9.865833893E0,9.868784574E0
7.520817229E1,-4.565505981E-2,2.221380615E-1,9.868228912E0,9.870834391E0
7.521818029E1,-6.212081909E-2,2.236349487E-1,9.869576111E0,9.872304908E0
7.522818829E1,-4.445755005E-2,2.224374390E-1,9.872569885E0,9.875175493E0
7.523819629E1,-4.430786133E-2,2.255809021E-1,9.871072998E0,9.873749646E0
7.524820429E1,-4.326004028E-2,2.276765442E-1,9.862690430E0,9.865412842E0
7.525821129E1,-5.179229736E-2,2.318678284E-1,9.851314087E0,9.854178523E0
7.526821829E1,-3.966751099E-2,2.320175171E-1,9.859097900E0,9.861907374E0
7.527822529E1,-4.894821167E-2,2.375559998E-1,9.864337006E0,9.867318447E0
7.528823329E1,-5.718109131E-2,2.177970886E-1,9.859696655E0,9.862267659E0
7.529824029E1,-6.167175293E-2,2.279759216E-1,9.858948212E0,9.861776527E0
7.530824729E1,-6.017486572E-2,2.291734314E-1,9.866732025E0,9.869576603E0
7.531825429E1,-5.643264771E-2,2.353106689E-1,9.874216461E0,9.877181100E0
7.532826229E1,-5.089416504E-2,2.323168945E-1,9.862690430E0,9.865557453E0
7.533826929E1,-5.119354248E-2,2.246827698E-1,9.865983582E0,9.868674438E0
7.534827629E1,-4.700225830E-2,2.270777893E-1,9.887987823E0,9.890706584E0
7.535828529E1,-4.894821167E-2,2.257305908E-1,9.879605255E0,9.882304904E0
7.536829229E1,-5.239105225E-2,2.163002014E-1,9.870623932E0,9.873132603E0
7.537830129E1,-4.685256958E-2,2.345622253E-1,9.868528290E0,9.871426706E0
7.538830929E1,-4.086502075E-2,2.266287231E-1,9.865534515E0,9.868221816E0
7.539831629E1,-5.763015747E-2,2.170486450E-1,9.858648834E0,9.861206224E0
7.540832429E1,-5.673202515E-2,2.305206299E-1,9.861792297E0,9.864649289E0
7.541833129E1,-6.092330933E-2,2.246827698E-1,9.866582336E0,9.869328295E0
7.542833929E1,-4.266128540E-2,2.264790344E-1,9.868378601E0,9.871069291E0
7.543834729E1,-5.298980713E-2,2.311193848E-1,9.865983582E0,9.868832561E0
7.544835429E1,-4.834945679E-2,2.204914856E-1,9.865684204E0,9.868266260E0
7.545836229E1,-4.326004028E-2,2.254312134E-1,9.858499146E0,9.861171131E0
7.546836929E1,-5.703140259E-2,2.266287231E-1,9.865235138E0,9.868002710E0
7.547837629E1,-4.670288086E-2,2.312690735E-1,9.871971130E0,9.874790152E0
7.548838329E1,-4.939727783E-2,2.243833923E-1,9.864935760E0,9.867610935E0
7.549839129E1,-4.415817261E-2,2.264790344E-1,9.866881714E0,9.869579396E0
7.550839929E1,-5.209167480E-2,2.212399292E-1,9.868228912E0,9.870846089E0
7.551840729E1,-5.972579956E-2,2.230361938E-1,9.871522064E0,9.874222004E0
7.552841629E1,-5.987548828E-2,2.279759216E-1,9.864337006E0,9.867152713E0
7.553842329E1,-4.206253052E-2,2.148033142E-1,9.865684204E0,9.868112005E0
7.554843229E1,-4.745132446E-2,2.149530029E-1,9.872270508E0,9.874724371E0
7.555844029E1,-4.490661621E-2,2.206411743E-1,9.858798523E0,9.861369451E0
7.556844829E1,-4.819976807E-2,2.339634705E-1,9.871372375E0,9.874262236E0
7.557845529E1,-5.763015747E-2,2.167492676E-1,9.859247589E0,9.861798239E0
7.558846204E1,-5.777984619E-2,2.245330811E-1,9.868079224E0,9.870802459E0
7.559846904E1,-5.807922363E-2,2.224374390E-1,9.867031403E0,9.869709231E0
7.560847704E1,-5.089416504E-2,2.368075562E-1,9.854607239E0,9.857583470E0
7.561848504E1,-4.445755005E-2,2.201921082E-1,9.852810974E0,9.855371385E0
7.562849304E1,-4.191284180E-2,2.231858826E-1,9.866732025E0,9.869344937E0
7.563850004E1,-5.343887329E-2,2.318678284E-1,9.859696655E0,9.862567441E0
7.564850804E1,-4.760101318E-2,2.261796570E-1,9.858648834E0,9.861357915E0
7.565851604E1,-4.894821167E-2,2.294728088E-1,9.860145721E0,9.862937055E0
7.566852404E1,-4.775070190E-2,2.347119141E-1,9.855355682E0,9.858265843E0
7.567853104E1,-3.772155762E-2,2.264790344E-1,9.874366150E0,9.877035108E0
7.568853804E1,-4.730163574E-2,2.332150269E-1,9.872120819E0,9.874988413E0
7.569854504E1,-4.909790039E-2,2.270777893E-1,9.858499146E0,9.861236247E0
7.570855204E1,-4.969665527E-2,2.257305908E-1,9.859546967E0,9.862255850E0
7.571855904E1,-4.909790039E-2,2.207908630E-1,9.867779846E0,9.870371741E0
7.572856704E1,-5.523513794E-2,2.326162720E-1,9.854008484E0,9.856908463E0
7.573857404E1,-3.682342529E-2,2.320175171E-1,9.850565643E0,9.853366510E0
7.574858204E1,-4.610412598E-2,2.293231201E-1,9.872869263E0,9.875639836E0
7.575859004E1,-4.745132446E-2,2.200424194E-1,9.867031403E0,9.869598725E0
7.576859804E1,-5.269042969E-2,2.360591125E-1,9.861492920E0,9.864458566E0
7.577860504E1,-3.817062378E-2,2.209405518E-1,9.856253815E0,9.858803730E0
7.578861304E1,-5.777984619E-2,2.336640930E-1,9.866582336E0,9.869517943E0
7.579862004E1,-5.478607178E-2,2.192939758E-1,9.862690430E0,9.865280223E0
7.580862804E1,-4.924758911E-2,2.145039368E-1,9.867630157E0,9.870084204E0
7.581863504E1,-5.224136353E-2,2.360591125E-1,9.850865021E0,9.853831474E0
7.582864104E1,-5.418731689E-2,2.224374390E-1,9.873318329E0,9.875972332E0
7.583864804E1,-5.134323120E-2,2.182461548E-1,9.876162415E0,9.878706978E0
7.584865504E1,-5.942642212E-2,2.332150269E-1,9.874815216E0,9.877747532E0
7.585866104E1,-5.972579956E-2,2.255809021E-1,9.874515839E0,9.877272749E0
7.586866704E1,-5.822891235E-2,2.287243652E-1,9.874515839E0,9.877336103E0
7.587867304E1,-4.655319214E-2,2.375559998E-1,9.874066772E0,9.877033698E0
7.588868004E1,-4.954696655E-2,2.302212524E-1,9.849817200E0,9.852631912E0
7.589868704E1,-5.209167480E-2,2.209405518E-1,9.860744476E0,9.863356928E0
7.590869304E1,-5.643264771E-2,2.383044434E-1,9.868378601E0,9.871416811E0
7.591869904E1,-5.763015747E-2,2.324665833E-1,9.865833893E0,9.868740565E0
7.592870504E1,-4.475692749E-2,2.276765442E-1,9.853110352E0,9.855842094E0
7.593871104E1,-4.805007935E-2,2.191442871E-1,9.859846344E0,9.862398438E0
7.594871804E1,-4.550537109E-2,2.272274780E-1,9.865983582E0,9.868704834E0
7.595872504E1,-4.236190796E-2,2.224374390E-1,9.866282959E0,9.868881009E0
7.596873104E1,-4.266128540E-2,2.299218750E-1,9.867031403E0,9.869802063E0
7.597873904E1,-5.074447632E-2,2.276765442E-1,9.866881714E0,9.869638614E0
7.598874604E1,-4.430786133E-2,2.269281006E-1,9.859247589E0,9.861958354E0
7.599875304E1,-4.655319214E-2,2.333647156E-1,9.862840118E0,9.865710390E0
7.600875904E1,-5.553451538E-2,2.324665833E-1,9.868228912E0,9.871122867E0
7.601876604E1,-5.224136353E-2,2.113604736E-1,9.866133270E0,9.868535257E0
7.602877204E1,-4.625381470E-2,2.240840149E-1,9.859996033E0,9.862650497E0
7.603877904E1,-4.939727783E-2,2.291734314E-1,9.867630157E0,9.870414656E0
7.604878704E1,-5.209167480E-2,2.359094238E-1,9.869276733E0,9.872233285E0
7.605879304E1,-5.284011841E-2,2.210902405E-1,9.871971130E0,9.874587939E0
7.606880004E1,-5.852828979E-2,2.228865051E-1,9.867181091E0,9.869871663E0
7.607880804E1,-4.790039063E-2,2.272274780E-1,9.861642609E0,9.864376398E0
7.608881404E1,-5.433700562E-2,2.216889954E-1,9.868528290E0,9.871167567E0
7.609882104E1,-5.014572144E-2,2.291734314E-1,9.857750702E0,9.860541768E0
7.610882704E1,-4.670288086E-2,2.266287231E-1,9.870923309E0,9.873635031E0
7.611883404E1,-5.777984619E-2,2.279759216E-1,9.865983582E0,9.868786327E0
7.612884104E1,-4.834945679E-2,2.300715637E-1,9.861343231E0,9.864145220E0
7.613884704E1,-4.505630493E-2,2.468367004E-1,9.861941986E0,9.865133459E0
7.614885404E1,-4.999603271E-2,2.297721863E-1,9.860744476E0,9.863547865E0
7.615886104E1,-5.358856201E-2,2.246827698E-1,9.859247589E0,9.861953007E0
7.616886904E1,-4.370910645E-2,2.216889954E-1,9.868228912E0,9.870815486E0
7.617887604E1,-4.909790039E-2,2.249821472E-1,9.860744476E0,9.863432932E0
7.618888304E1,-4.879852295E-2,2.239343262E-1,9.853110352E0,9.855775539E0
7.619889004E1,-4.819976807E-2,2.332150269E-1,9.870923309E0,9.873795595E0
7.620889804E1,-4.849914551E-2,2.198927307E-1,9.875114594E0,9.877681571E0
7.621890604E1,-3.951782227E-2,2.219883728E-1,9.879904633E0,9.882477222E0
7.622891404E1,-4.266128540E-2,2.236349487E-1,9.870174866E0,9.872800234E0
7.623892204E1,-4.670288086E-2,2.140548706E-1,9.867929535E0,9.870361389E0
7.624892904E1,-4.146377563E-2,2.221380615E-1,9.863887939E0,9.866476060E0
7.625893704E1,-4.580474854E-2,2.151026917E-1,9.871821442E0,9.874270901E0
7.626894304E1,-6.481521606E-2,2.323168945E-1,9.864037628E0,9.866985886E0
7.627895104E1,-4.894821167E-2,2.300715637E-1,9.869875488E0,9.872678006E0
7.628895804E1,-4.475692749E-2,2.161505127E-1,9.884544983E0,9.887009343E0
7.629896604E1,-5.284011841E-2,2.267784119E-1,9.863738251E0,9.866486345E0
7.630897304E1,-5.313949585E-2,2.240840149E-1,9.863139496E0,9.865827799E0
7.631898204E1,-2.784210205E-2,2.282752991E-1,9.877659302E0,9.880335929E0
7.632898904E1,-4.685256958E-2,2.188449097E-1,9.875863037E0,9.878398604E0
7.633899704E1,-5.388793945E-2,2.279759216E-1,9.864037628E0,9.866818903E0
7.634900504E1,-5.343887329E-2,2.215393066E-1,9.855954437E0,9.858588806E0
7.635901304E1,-5.418731689E-2,2.221380615E-1,9.866282959E0,9.868932111E0
7.636902104E1,-5.029541016E-2,2.200424194E-1,9.863738251E0,9.866320518E0
7.637902904E1,-5.104385376E-2,2.200424194E-1,9.854008484E0,9.856597148E0
7.638903604E1,-5.269042969E-2,2.110610962E-1,9.875413971E0,9.877809685E0
7.639904504E1,-5.433700562E-2,2.426454163E-1,9.877958679E0,9.881087844E0
7.640905304E1,-5.403762817E-2,2.321672058E-1,9.868079224E0,9.870957868E0
7.641906204E1,-5.478607178E-2,2.368075562E-1,9.865833893E0,9.868827576E0
7.642907004E1,-4.565505981E-2,2.318678284E-1,9.863738251E0,9.866568773E0
7.643907804E1,-3.203338623E-2,2.242337036E-1,9.869576111E0,9.872175014E0
7.644908604E1,-4.984634399E-2,2.236349487E-1,9.870623932E0,9.873282841E0
7.645909404E1,-5.284011841E-2,2.261796570E-1,9.870623932E0,9.873356376E0
7.646910204E1,-4.266128540E-2,2.273771667E-1,9.872270508E0,9.874980777E0
7.647911104E1,-4.370910645E-2,2.133064270E-1,9.855954437E0,9.858359295E0
7.648911904E1,-4.610412598E-2,2.323168945E-1,9.870474243E0,9.873315477E0
7.649912804E1,-5.628295898E-2,2.237846375E-1,9.875264282E0,9.877959910E0
7.650913504E1,-4.670288086E-2,2.225871277E-1,9.870923309E0,9.873543091E0
7.651914304E1,-5.313949585E-2,2.315684509E-1,9.856104126E0,9.858967304E0
7.652915104E1,-4.460723877E-2,2.200424194E-1,9.864037628E0,9.866592462E0
7.653916004E1,-4.311035156E-2,2.257305908E-1,9.865384827E0,9.868061136E0
7.654916804E1,-5.777984619E-2,2.279759216E-1,9.881401520E0,9.884199893E0
7.655917704E1,-5.493576050E-2,2.302212524E-1,9.878108368E0,9.880943512E0
7.656918504E1,-5.343887329E-2,2.237846375E-1,9.883048096E0,9.885725818E0
7.657919304E1,-4.939727783E-2,2.227368164E-1,9.861343231E0,9.863982061E0
7.658919979E1,-5.553451538E-2,2.227368164E-1,9.865235138E0,9.867905558E0
7.659920779E1,-5.433700562E-2,2.210902405E-1,9.853559418E0,9.856189254E0
7.660921579E1,-5.718109131E-2,2.305206299E-1,9.860744476E0,9.863604365E0
7.661922379E1,-5.358856201E-2,2.255809021E-1,9.861492920E0,9.864218220E0
7.662923079E1,-5.628295898E-2,2.121089172E-1,9.859546967E0,9.861988864E0
7.663923779E1,-4.984634399E-2,2.224374390E-1,9.868827667E0,9.871460003E0
7.664924579E1,-5.194198608E-2,2.269281006E-1,9.860744476E0,9.863492077E0
7.665925379E1,-4.565505981E-2,2.323168945E-1,9.866881714E0,9.869721895E0
7.666926079E1,-5.239105225E-2,2.149530029E-1,9.856104126E0,9.858587026E0
7.667926779E1,-5.523513794E-2,2.122586060E-1,9.879605255E0,9.882039498E0
7.668927479E1,-4.385879517E-2,2.237846375E-1,9.860295410E0,9.862932056E0
7.669928279E1,-5.269042969E-2,2.261796570E-1,9.859846344E0,9.862580973E0
7.670928979E1,-5.942642212E-2,2.245330811E-1,9.867031403E0,9.869764704E0
7.671929679E1,-3.652404785E-2,2.276765442E-1,9.864636383E0,9.867331026E0
7.672930379E1,-3.652404785E-2,2.194436646E-1,9.863887939E0,9.866396242E0
7.673931179E1,-4.984634399E-2,2.347119141E-1,9.864337006E0,9.867254882E0
7.674931879E1,-5.074447632E-2,2.267784119E-1,9.868677979E0,9.871413703E0
7.675932679E1,-5.658233643E-2,2.294728088E-1,9.867181091E0,9.870011247E0
7.676933479E1,-5.523513794E-2,2.176473999E-1,9.862840118E0,9.865395913E0
7.677934279E1,-5.553451538E-2,2.246827698E-1,9.873617706E0,9.876329938E0
7.678934979E1,-4.385879517E-2,2.230361938E-1,9.858798523E0,9.861418613E0
7.679935879E1,-5.493576050E-2,2.207908630E-1,9.865384827E0,9.868008123E0
7.680936679E1,-4.924758911E-2,2.350112915E-1,9.870474243E0,9.873394422E0
7.681937479E1,-4.026626587E-2,2.288740540E-1,9.874066772E0,9.876801068E0
7.682938179E1,-5.313949585E-2,2.233355713E-1,9.866133270E0,9.868803792E0
7.683938979E1,-5.478607178E-2,2.336640930E-1,9.856253815E0,9.859175406E0
7.684939779E1,-5.119354248E-2,2.333647156E-1,9.865085449E0,9.867978050E0
7.685940479E1,-5.433700562E-2,2.320175171E-1,9.855505371E0,9.858385809E0
7.686941379E1,-4.909790039E-2,2.209405518E-1,9.864187317E0,9.866783506E0
7.687942179E1,-5.508544922E-2,2.260299683E-1,9.862540741E0,9.865284275E0
7.688943079E1,-4.864883423E-2,2.251318359E-1,9.866881714E0,9.869569687E0
7.689943879E1,-4.415817261E-2,2.148033142E-1,9.862241364E0,9.864679170E0
7.690944879E1,-4.610412598E-2,2.248324585E-1,9.862391052E0,9.865061201E0
7.691945779E1,-5.643264771E-2,2.267784119E-1,9.858050079E0,9.860819665E0
7.692946679E1,-4.326004028E-2,2.290237427E-1,9.862391052E0,9.865144731E0
7.693947579E1,-4.475692749E-2,2.291734314E-1,9.868079224E0,9.870841464E0
7.694948579E1,-4.475692749E-2,2.171983337E-1,9.867480469E0,9.869972092E0
7.695949379E1,-5.777984619E-2,2.330653381E-1,9.871072998E0,9.873993118E0
7.696950079E1,-4.625381470E-2,2.264790344E-1,9.863289185E0,9.865997451E0
7.697950979E1,-6.122268677E-2,2.279759216E-1,9.865534515E0,9.868358147E0
7.698951779E1,-6.062393188E-2,2.224374390E-1,9.866881714E0,9.869574886E0
7.699952579E1,-4.864883423E-2,2.231858826E-1,9.859696655E0,9.862342358E0
7.700953379E1,-4.355941772E-2,2.338137817E-1,9.869576111E0,9.872441386E0
7.701954079E1,-3.891906738E-2,2.338137817E-1,9.860894165E0,9.863742561E0
7.702954979E1,-4.715194702E-2,2.221380615E-1,9.846973114E0,9.849591267E0
7.703955779E1,-5.433700562E-2,2.177970886E-1,9.864935760E0,9.867489328E0
7.704956679E1,-4.805007935E-2,2.227368164E-1,9.862391052E0,9.865022948E0
7.705957479E1,-4.760101318E-2,2.342628479E-1,9.860295410E0,9.863192714E0
7.706958279E1,-3.682342529E-2,2.278262329E-1,9.862241364E0,9.864941230E0
7.707959179E1,-5.777984619E-2,2.195933533E-1,9.855655060E0,9.858270457E0
7.708960079E1,-4.805007935E-2,2.206411743E-1,9.878108368E0,9.880689058E0
7.709960879E1,-4.805007935E-2,2.204914856E-1,9.862540741E0,9.865122157E0
7.710961779E1,-4.610412598E-2,2.136058044E-1,9.865235138E0,9.867655109E0
7.711962479E1,-4.610412598E-2,2.290237427E-1,9.852212219E0,9.854981638E0
7.712963279E1,-4.475692749E-2,2.359094238E-1,9.858948212E0,9.861871845E0
7.713964179E1,-5.777984619E-2,2.432441711E-1,9.862989807E0,9.866158025E0
7.714965079E1,-5.328918457E-2,2.204914856E-1,9.843230896E0,9.845844337E0
